report_date,surprise_pct,volatility_change
2010-01-14,0.3248,0.007610711001566132
2010-04-13,0.1301,0.008584200642513147
2010-07-13,0.1954,-0.002057494773713777
2010-10-12,0.0409999999999999,-0.003903049090566475
2011-01-13,0.11,2.59301154551788e-05
2011-04-19,0.2882,0.001070634568662368
2011-07-20,0.0636,-0.00570051244305742
2011-10-18,0.0666,0.007090230266920149
2012-01-19,0.0475,-0.004560053709834005
2012-04-17,0.0579999999999999,-0.0022494113514045563
2012-07-17,0.0344,-0.0014860928102702706
2012-10-16,0.1723,0.003474173193783528
2013-01-17,0.0607,-0.00043746174689387497
2013-04-16,-0.015,-0.007936944361511303
2013-07-17,-0.012,-0.010916545193424405
2013-10-15,0.087,-0.0019573779603436394
2014-01-16,-0.0178,-0.008310098385413293
2014-04-15,0.0304,-0.006310085121629082
2014-07-15,0.0513999999999999,0.007477082343015239
2014-10-14,0.0197999999999999,-0.007750059524541084
2015-01-15,0.1211,0.00758132550390187
2015-04-14,0.0005,0.0005209219667752438
2015-07-15,0.0984999999999999,-0.0003366444102634505
2015-10-13,0.0911999999999999,-0.0007517269062335911
2016-01-14,0.1694999999999999,-0.005086469624216135
2016-04-19,0.1406,0.0035901123718838236
2016-07-20,0.1101,-0.00102039088322845
2016-10-18,0.1015,-0.005189997880699821
2017-01-26,0.0605999999999999,0.00039840591747740926
2017-04-27,0.0176,0.0023736418141350147
2017-07-27,0.0591,0.004461706232608287
2017-10-26,0.2571,0.007889910754816223
2018-01-25,0.2488,0.00730728319439764
2018-04-26,0.2103,0.001984372503703794
2018-07-26,0.0847,0.002148753678024109
2018-10-25,0.2155,0.0014417464433323056
2019-01-24,0.046,0.004275814060399395
2019-04-25,0.0246,0.009925722873260876
2019-07-25,0.1858,0.0030220091722419056
2019-10-24,0.1455,-0.005167276465932047
2020-01-23,0.2158,0.011321321924313031
2020-04-23,0.134,-0.011537651390474999
2020-07-23,0.1072,0.0013386196822849986
2020-10-22,0.003,0.0061968110386245966
2021-01-21,0.3789,-0.004832680173165373
2021-04-22,0.206,-0.011164305233627405
2021-07-22,0.205,0.00022804622617147302
2021-10-21,0.5446,-0.0030365389515726177
2022-01-26,0.2036,0.002034987061622003
2022-04-28,0.0801,0.005414175944195382
2022-07-28,-0.583,-0.0027904338059201034
2022-10-27,0.8168000000000001,0.017916750961531017
2023-01-26,-0.507,0.007284554691036369
2023-04-27,0.7363,0.009099607391620003
2023-07-27,4.8235,-0.0021158195676553547
2023-10-26,0.8761,-0.007885260096744928
2024-01-25,0.2032,-0.004930536773440172
2024-04-25,0.3228,-0.006948913179962449
2024-08-01,-0.8016,0.02530575504925506
2024-10-31,9.2604,0.023993946626863143
