report_date,surprise_pct,volatility_change
2010-01-28,0.2478,-0.005669696581645123
2010-04-22,0.0694,0.0063249647908247665
2010-07-22,0.0982,-0.003158376179430815
2010-10-28,0.1298,-0.005376013648717962
2011-01-27,0.1257,0.00020582779960628093
2011-04-28,0.0074,-0.005357780213223394
2011-07-21,0.1987999999999999,0.0022722348410326373
2011-10-20,0.0034,0.0049396925278882165
2012-01-19,0.0292,0.00011416888792541158
2012-04-19,0.0437,-0.008231457926836126
2012-07-19,0.0848,-0.004523225827120465
2012-10-18,-0.0541,0.006538154759653298
2013-01-24,0.0192999999999999,0.001026889329974334
2013-04-18,0.0596999999999999,-0.0038449519720691362
2013-07-18,-0.119,-0.0009269634379405773
2013-10-24,0.1503,0.006072496384321226
2014-01-23,0.151,0.0008971706220633272
2014-04-24,0.0801,-0.0015062820624978396
2014-07-22,-0.0865,-0.004667860417919544
2014-10-23,0.1122,-0.008399137747689123
2015-01-26,0.0513999999999999,0.008409408390695887
2015-04-23,0.2045,0.0014962726393963031
2015-07-21,0.0657,0.002833046153075955
2015-10-22,0.1402,0.00653520150449628
2016-01-28,0.0944,-0.008607003332179487
2016-04-21,-0.0272,0.002900228519997175
2016-07-19,0.1881,0.0009569359201585907
2016-10-20,0.1125999999999999,0.002174788264107194
2017-01-26,0.062,0.0031209240629626782
2017-04-27,0.0466,-0.0009153128898913461
2017-07-20,0.3893,-0.0006836809512521932
2017-10-26,0.1655,0.0013134098914744435
2018-01-31,0.01,0.022474010015884945
2018-04-26,0.1186,0.0010108444485097783
2018-07-19,0.0501999999999999,0.006985267729420593
2018-10-24,0.1837,0.0011432819524649016
2019-01-30,0.0069,0.0002848201889878686
2019-04-24,0.1415,0.008193159092731484
2019-07-18,0.1294,0.00673398750509576
2019-10-23,0.1082,0.00011532298769357206
2020-01-29,0.1449,0.007132297098914107
2020-04-29,0.107,-0.008388092856501807
2020-07-22,0.087,0.00011096545709474159
2020-10-27,0.179,0.01394255070647131
2021-01-26,0.2368,0.0022903781498231322
2021-04-27,0.0963,0.00036195636788470716
2021-07-27,0.1325,-0.003606273697357708
2021-10-26,0.094,-0.00011773095191997679
2022-01-25,0.0725,0.001634969069838666
2022-04-26,0.0159,0.01052988058887562
2022-07-26,-0.0273,0.0035465298348675792
2022-10-25,0.0204999999999999,0.006901193295039444
2023-01-24,0.0109,0.008050615090549045
2023-04-25,0.0981,0.0016237204950656243
2023-07-25,0.0548,-0.0034224816244957847
2023-10-24,0.1268999999999999,0.007929054084185101
2024-01-30,0.0533,0.008744348532369045
2024-04-25,0.0431,0.004518522914226502
2024-07-30,0.005,-0.0008668664834211651
2024-10-30,0.0650999999999999,0.001986021728435894
