report_date,surprise_pct,volatility_change
2010-01-20,-0.19997,-0.004356297455673421
2010-04-14,0.14594,0.008089438523655896
2010-07-14,0.21686,-0.007491655965077889
2010-10-13,0.12887,-0.002875230780964468
2011-01-19,0.33181,-0.005184170743993934
2011-04-13,0.08926,0.00830421150528142
2011-07-13,0.0271499999999999,-0.006853441302954479
2011-10-12,0.07714,-0.006864555072127583
2012-01-18,0.28583,0.003402507665361109
2012-04-18,0.0056599999999999,0.004171601736886903
2012-07-18,0.04202,-0.019079758939336833
2012-10-17,-0.01581,0.004557078855337146
2013-01-17,-0.30489,0.0025965081976688734
2013-04-17,0.14856,0.0052060200738193035
2013-07-17,0.0148,-0.009701043314415956
2013-10-16,-0.14533,-0.011400143296040876
2014-01-22,0.12887,-0.017010917131019654
2014-04-16,0.0118,0.0012468754232287625
2014-07-16,0.1119999999999999,0.036911295944041835
2014-10-15,-0.01897,-0.013457207199182782
2015-01-21,0.3716,-0.010381380374763844
2015-04-15,0.01073,0.02818437510515976
2015-07-15,0.03793,-0.007162902184117709
2015-10-14,0.02027,0.0024215146926276424
2016-01-20,0.10569,-0.003859840097030425
2016-04-20,0.0882199999999999,0.0075665511584809
2016-07-20,0.04264,-0.0027156366504735
2016-10-19,-0.03751,-0.00559346138851711
2017-01-18,0.26763,-0.002257126577880673
2017-04-19,0.13269,0.0025787682368002395
2017-07-19,0.13241,0.002424501331526929
2017-10-18,0.18117,0.00012855378649478076
2018-01-17,0.38382,-0.0033639909819187675
2018-04-18,0.08131,-0.006371397357340148
2018-07-18,0.12545,-0.0033280265571082827
2018-10-17,0.01583,0.00038969718641033643
2019-01-23,0.06554,-2.534767153085024e-05
2019-04-17,0.5748,-0.0017600786673890485
2019-07-17,0.19689,0.004821511400394525
2019-10-16,0.02559,-0.001652925911479957
2020-01-22,-0.0005099999999999,0.023932628442285272
2020-04-15,-0.09425,-0.0087214421227533
2020-07-15,-0.12083,0.006716590465216027
2020-10-14,0.12342,-0.0033976995284956263
2021-01-20,0.31461,-0.0014257315631427576
2021-04-21,0.236,0.010166090646540215
2021-07-21,0.01662,-0.000466267911233241
2021-10-20,0.0790599999999999,-0.006695810271824962
2022-01-19,0.17595,0.0024743856516676946
2022-04-20,0.10819,0.0034656411713825594
2022-07-20,0.04944,-0.0002477301293727398
2022-10-19,0.20294,-0.005530363880220032
2023-01-25,0.06524,0.0013654335574161437
2023-04-19,0.20085,-0.003732683370633618
2023-07-19,0.06363,0.0021798831228013738
2023-10-18,0.04774,-0.006395973628975756
2024-01-24,0.09237,-0.004441752725340415
2024-04-17,0.12624,0.01105421002123963
2024-07-17,0.0908,0.01774741252033522
2024-10-16,0.0966,-0.03323230167339574
