report_date,surprise_pct,volatility_change
2010-01-21,9.6728,0.012766334984212181
2010-04-15,9.85628,-0.00088312423568742
2010-07-15,0.7628199999999999,0.002127821901862413
2010-10-14,1.37342,0.00890525098084665
2011-01-20,0.2632,-0.006627523202537108
2011-04-21,0.50716,-0.0044931272790912115
2011-07-21,0.15696,-0.0018317874699714416
2011-10-27,0.49686,0.0055488534595971445
2012-01-24,0.1957999999999999,-0.0036175402496310266
2012-04-19,0.2726699999999999,0.0008085020007965599
2012-07-19,-0.14322,-0.02450933338942423
2012-10-18,-0.32293,-0.025704173893835724
2013-01-22,0.30655,-0.012116669767647404
2013-04-18,0.2591799999999999,-0.00496874344276816
2013-07-18,0.27798,-0.01419040639029837
2013-10-17,0.8656699999999999,0.005463341714452227
2014-01-21,0.14286,-0.005760279029556552
2014-04-17,4.0,0.0022810651655672844
2014-07-17,-0.20792,-0.01401392812059379
2014-10-16,-0.29245,-0.012912608668121998
2015-01-20,-1.0,0.007870942718126672
2015-04-16,-0.73077,0.008431632105041702
2015-07-16,-0.02484,-0.0051040496821385326
2015-10-15,-0.46667,-0.0044904960196269425
2016-01-19,0.01316,0.008332750212953419
2016-04-21,0.06089,0.030041925746669865
2016-07-21,0.39998,0.0301518151686686
2016-10-20,6.712079999999999,0.015132322837107182
2017-01-31,0.35733,0.021466064517376798
2017-05-01,0.03661,0.007917593442849098
2017-07-25,77.92308,-0.007396064201367448
2017-10-24,0.32275,0.02853067448773853
2018-01-30,0.62503,0.01314232585863534
2018-04-25,0.23944,-0.002332873892101097
2018-07-25,0.11643,0.013327711538204869
2018-10-24,0.0455999999999999,0.0038826513320889544
2019-01-29,-0.02391,-0.019045182474901754
2019-04-30,0.16754,0.020093590126816448
2019-07-30,0.03896,0.0483021173631015
2019-10-29,-0.01693,-0.0021056011448296816
2020-01-28,0.04367,0.0077296727451822075
2020-04-28,0.00089,0.0006772767167195423
2020-07-28,0.10092,-0.01777173888988437
2020-10-27,0.15052,0.022807714908923953
2021-01-26,0.10412,-0.0031419897646144807
2021-04-27,0.18155,-0.014291000068018478
2021-07-27,0.16001,0.0215092414004072
2021-10-26,0.0902,0.021387856721642597
2022-02-01,0.21361,0.003996172934659238
2022-05-03,0.2417599999999999,0.01707342948119072
2022-08-02,0.01616,0.0030181676106089475
2022-11-01,-0.02146,0.02132900401644546
2023-01-31,0.03283,-0.012836789418721007
2023-05-02,0.06364,0.0056620567991260765
2023-08-01,0.01491,0.002532528278276675
2023-10-31,0.03437,-0.004054834399879512
2024-01-30,-0.00321,-0.00972252072449415
2024-04-30,0.01749,-0.014568578276934665
2024-07-30,0.02044,0.0016223949099478108
2024-10-29,0.00496,0.006875169767521177
